order_id,customer_id,product_id,category,quantity,price,order_date,country,payment_method,revenue
102655,1224,378,Books,2,128.92,25-10-2023,USA,PayPal,257.84
102656,1354,301,Electronics,3,61.59,31-01-2023,India,UPI,184.77
102657,1281,305,Home,1,442.46,13-11-2023,Canada,NetBanking,442.46
102658,1007,246,Books,1,103.67,24-12-2023,Australia,Card,103.67
102659,1099,380,Electronics,4,412.08,08-11-2023,India,UPI,1648.32
102660,1239,263,Electronics,1,209.55,16-08-2023,Australia,UPI,209.55
102661,1477,365,Home,1,12.07,05-12-2023,Australia,UPI,12.07
102662,1086,263,Clothing,2,367.6,08-05-2023,Australia,NetBanking,735.2
102663,1297,286,Books,3,300.2,27-09-2023,USA,NetBanking,900.6
102664,1427,206,Home,4,175.37,27-09-2023,USA,Card,701.48
102665,1013,221,Home,4,144.37,28-07-2023,Canada,Card,577.48
102666,1333,280,Clothing,1,41.48,27-06-2023,USA,UPI,41.48
102667,1001,368,Books,2,471.01,02-11-2023,Canada,NetBanking,942.02
102668,1374,273,Home,1,249.52,10-07-2023,USA,Card,249.52
102669,1292,337,Clothing,1,47.33,23-12-2023,Germany,PayPal,47.33
102670,1324,384,Books,4,435,09-03-2023,Canada,PayPal,1740
102671,1421,334,Sports,1,143.02,23-11-2023,Germany,UPI,143.02
102672,1492,324,Electronics,1,105.78,24-09-2023,Germany,PayPal,105.78
102673,1040,249,Clothing,2,144.06,27-09-2023,Canada,UPI,288.12
102674,1317,251,Electronics,4,284.46,28-12-2023,India,NetBanking,1137.84
102675,1315,360,Sports,3,41.66,26-12-2023,UK,UPI,124.98
102676,1380,200,Home,2,243.47,08-05-2023,USA,UPI,486.94
102677,1110,380,Home,2,448.39,21-09-2023,Australia,NetBanking,896.78
102678,1013,387,Books,2,98.14,09-08-2023,USA,Card,196.28
102679,1230,361,Clothing,4,168.94,30-08-2023,Australia,Card,675.76
102680,1472,203,Clothing,1,201.08,01-09-2023,India,Card,201.08
102681,1083,344,Books,3,295.18,19-01-2023,UK,Card,885.54
102682,1129,331,Electronics,4,460.03,04-06-2023,India,UPI,1840.12
102683,1230,370,Home,1,200.3,17-08-2023,UK,Card,200.3
102684,1325,203,Home,2,39.23,27-02-2023,Canada,PayPal,78.46
102685,1144,200,Clothing,4,177.24,08-10-2023,Canada,PayPal,708.96
102686,1378,270,Clothing,1,99.09,14-02-2023,Australia,Card,99.09
102687,1344,377,Books,3,327.63,12-04-2023,Germany,PayPal,982.89
102688,1027,388,Sports,3,19.48,17-02-2023,Germany,PayPal,58.44
102689,1065,234,Electronics,1,149.51,19-02-2023,Australia,NetBanking,149.51
102690,1162,207,Sports,4,274.86,22-03-2023,Canada,NetBanking,1099.44
102691,1228,351,Sports,2,142.28,27-10-2023,Australia,Card,284.56
102692,1260,235,Clothing,1,277.74,28-02-2023,Germany,UPI,277.74
102693,1448,377,Clothing,2,61.78,10-06-2023,Australia,UPI,123.56
102694,1423,322,Clothing,3,471.69,13-04-2023,Canada,NetBanking,1415.07
102695,1459,242,Sports,1,149,30-11-2023,India,NetBanking,149
102696,1439,226,Electronics,3,461.89,01-10-2023,USA,UPI,1385.67
102697,1163,231,Clothing,2,166.29,02-07-2023,Canada,Card,332.58
102698,1300,277,Home,2,392.01,26-04-2023,Australia,UPI,784.02
102699,1406,320,Electronics,1,126.86,28-12-2023,Canada,UPI,126.86
102700,1302,345,Home,1,336.54,24-09-2023,Canada,PayPal,336.54
102701,1286,355,Electronics,1,165.24,13-06-2023,Germany,UPI,165.24
102702,1394,356,Clothing,3,257.03,23-05-2023,Australia,NetBanking,771.09
102703,1009,215,Books,2,338.54,14-11-2023,Germany,Card,677.08
102704,1194,298,Clothing,2,296.5,31-10-2023,Australia,UPI,593
102705,1117,246,Sports,3,290.26,04-04-2023,Germany,PayPal,870.78
102706,1269,386,Sports,1,37.51,07-09-2023,Germany,NetBanking,37.51
102707,1079,230,Electronics,4,128.29,09-12-2023,India,NetBanking,513.16
102708,1457,203,Sports,1,288.06,02-11-2023,Canada,PayPal,288.06
102709,1092,364,Clothing,4,14.07,12-11-2023,India,NetBanking,56.28
102710,1265,216,Home,4,129.07,28-08-2023,Germany,PayPal,516.28
102711,1331,238,Clothing,3,118.45,28-02-2023,India,NetBanking,355.35
102712,1349,247,Electronics,2,128.68,15-01-2023,Canada,NetBanking,257.36
102713,1360,373,Sports,2,270.13,12-10-2023,Canada,NetBanking,540.26
102714,1256,375,Home,2,293.07,22-07-2023,Germany,NetBanking,586.14
102715,1132,238,Books,2,454.95,25-08-2023,Canada,PayPal,909.9
102716,1275,331,Home,3,196.09,23-10-2023,India,UPI,588.27
102717,1263,229,Home,4,463.66,14-10-2023,UK,NetBanking,1854.64
102718,1170,357,Clothing,2,327.72,14-03-2023,Canada,PayPal,655.44
102719,1459,221,Books,4,456.77,02-08-2023,India,PayPal,1827.08
102720,1000,265,Electronics,3,417.57,11-01-2023,India,PayPal,1252.71
102721,1312,307,Electronics,1,345.35,03-12-2023,India,UPI,345.35
102722,1063,211,Home,3,181.27,13-08-2023,Canada,Card,543.81
102723,1373,235,Home,2,124.35,14-11-2023,UK,PayPal,248.7
102724,1467,217,Sports,1,115.08,22-07-2023,Germany,PayPal,115.08
102725,1283,289,Books,3,476.33,19-08-2023,Germany,PayPal,1428.99
102726,1120,380,Home,3,479.49,20-02-2023,Canada,UPI,1438.47
102727,1106,398,Sports,4,363.79,26-02-2023,Canada,NetBanking,1455.16
102728,1420,200,Books,3,442.48,12-05-2023,USA,UPI,1327.44
102729,1174,326,Electronics,1,459.9,07-10-2023,Australia,PayPal,459.9
102730,1484,385,Sports,3,258.22,24-10-2023,UK,Card,774.66
102731,1203,289,Books,2,316.38,01-11-2023,India,PayPal,632.76
102732,1164,286,Sports,4,212.28,13-08-2023,Australia,NetBanking,849.12
102733,1304,289,Home,1,212.15,23-06-2023,India,Card,212.15
102734,1496,333,Clothing,1,24.02,19-10-2023,Australia,Card,24.02
102735,1119,269,Electronics,3,219.74,23-09-2023,Germany,UPI,659.22
102736,1043,243,Home,2,338.38,04-09-2023,Australia,UPI,676.76
102737,1311,399,Home,4,213.88,19-03-2023,Canada,NetBanking,855.52
102738,1155,351,Books,1,436.84,15-05-2023,UK,UPI,436.84
102739,1366,285,Sports,4,169.62,20-05-2023,Germany,NetBanking,678.48
102740,1206,218,Electronics,3,70.68,08-12-2023,Australia,Card,212.04
102741,1389,300,Home,2,406.72,10-09-2023,UK,Card,813.44
102742,1107,345,Books,3,338.6,25-06-2023,Canada,Card,1015.8
102743,1250,294,Electronics,4,124.7,01-03-2023,India,NetBanking,498.8
102744,1444,300,Sports,3,270.54,18-12-2023,USA,UPI,811.62
102745,1403,229,Home,4,203.92,11-09-2023,UK,UPI,815.68
102746,1369,369,Home,1,469.74,08-01-2023,India,UPI,469.74
102747,1333,232,Home,1,305.63,17-04-2023,UK,PayPal,305.63
102748,1129,211,Electronics,3,83.4,20-06-2023,UK,Card,250.2
102749,1456,317,Electronics,1,253.56,27-02-2023,UK,Card,253.56
102750,1292,293,Electronics,4,431.97,03-12-2023,Canada,PayPal,1727.88
102751,1019,354,Electronics,1,337.39,08-12-2023,Germany,Card,337.39
102752,1281,366,Books,2,422.01,17-10-2023,UK,Card,844.02
102753,1284,336,Clothing,2,128.95,25-03-2023,Canada,PayPal,257.9
102754,1000,348,Books,3,444.73,27-04-2023,USA,Card,1334.19
102755,1118,275,Home,3,379.03,19-07-2023,Germany,UPI,1137.09
102756,1034,228,Books,3,365.81,22-01-2023,Canada,PayPal,1097.43
102757,1197,360,Sports,3,176.54,07-08-2023,USA,Card,529.62
102758,1484,389,Electronics,4,444.39,14-08-2023,Germany,UPI,1777.56
102759,1244,316,Sports,4,320.8,28-09-2023,Canada,NetBanking,1283.2
102760,1058,214,Sports,2,426.66,12-04-2023,USA,Card,853.32
102761,1324,201,Home,4,183.68,25-05-2023,Canada,PayPal,734.72
102762,1160,379,Electronics,1,77.1,27-05-2023,USA,UPI,77.1
102763,1496,316,Sports,2,169.51,18-09-2023,UK,NetBanking,339.02
102764,1178,371,Home,3,230.36,06-10-2023,UK,NetBanking,691.08
102765,1205,381,Electronics,3,269.04,05-12-2023,Germany,Card,807.12
102766,1011,217,Clothing,4,257.85,14-01-2023,USA,NetBanking,1031.4
102767,1489,202,Home,2,275.3,23-09-2023,UK,PayPal,550.6
102768,1275,334,Books,4,421.64,14-10-2023,Germany,NetBanking,1686.56
102769,1180,370,Electronics,4,89.2,21-05-2023,India,Card,356.8
102770,1241,365,Sports,4,161.45,20-10-2023,UK,NetBanking,645.8
102771,1215,364,Sports,2,444.86,31-01-2023,UK,Card,889.72
102772,1250,385,Books,3,282.43,20-06-2023,Australia,NetBanking,847.29
102773,1298,360,Books,1,293.78,21-12-2023,Canada,UPI,293.78
102774,1125,307,Sports,3,241.64,24-07-2023,India,Card,724.92
102775,1481,386,Electronics,2,276.74,18-10-2023,USA,PayPal,553.48
102776,1216,294,Home,3,103.05,21-04-2023,Germany,PayPal,309.15
102777,1305,321,Books,3,275.7,09-03-2023,India,NetBanking,827.1
102778,1284,210,Books,1,498.6,02-07-2023,USA,UPI,498.6
102779,1184,267,Books,3,285.19,15-07-2023,UK,NetBanking,855.57
102780,1038,322,Clothing,3,26.98,06-05-2023,Australia,NetBanking,80.94
102781,1222,395,Electronics,3,399.24,24-06-2023,Germany,UPI,1197.72
102782,1183,312,Electronics,4,201.26,19-09-2023,Germany,Card,805.04
102783,1494,297,Electronics,2,81.07,13-10-2023,India,PayPal,162.14
102784,1426,292,Electronics,2,431.95,04-06-2023,Canada,UPI,863.9
102785,1177,221,Electronics,1,103,10-03-2023,USA,NetBanking,103
102786,1406,393,Sports,4,460.78,18-04-2023,Australia,Card,1843.12
102787,1427,371,Books,4,223.69,04-02-2023,Australia,NetBanking,894.76
102788,1293,326,Sports,3,372.68,25-12-2023,India,Card,1118.04
102789,1339,333,Clothing,2,275.76,13-02-2023,Canada,PayPal,551.52
102790,1150,369,Home,1,132.03,23-05-2023,Canada,PayPal,132.03
102791,1383,224,Books,4,337.19,30-07-2023,Canada,Card,1348.76
102792,1125,384,Clothing,3,479.17,12-10-2023,Germany,PayPal,1437.51
102793,1300,284,Sports,1,385.97,06-01-2023,USA,NetBanking,385.97
102794,1307,254,Home,4,303.99,06-08-2023,USA,Card,1215.96
102795,1335,343,Clothing,1,495.36,27-01-2023,India,NetBanking,495.36
102796,1433,294,Home,4,136.34,15-08-2023,UK,Card,545.36
102797,1233,341,Clothing,1,35.86,11-10-2023,India,NetBanking,35.86
102798,1379,366,Sports,4,20.9,25-02-2023,USA,PayPal,83.6
102799,1374,355,Home,4,356.79,06-11-2023,Germany,UPI,1427.16
102800,1007,378,Clothing,1,415.97,02-12-2023,India,NetBanking,415.97
102801,1497,318,Sports,4,319.37,15-04-2023,UK,Card,1277.48
102802,1340,376,Books,4,452.99,18-01-2023,Australia,PayPal,1811.96
102803,1128,208,Sports,4,350.5,24-07-2023,India,Card,1402
102804,1263,385,Sports,1,188.62,12-02-2023,Canada,NetBanking,188.62
102805,1156,372,Books,1,94.72,30-03-2023,UK,Card,94.72
102806,1351,349,Sports,4,462.7,15-03-2023,Canada,Card,1850.8
102807,1357,359,Books,4,56.28,06-06-2023,Germany,NetBanking,225.12
102808,1004,396,Books,1,273.78,23-09-2023,USA,PayPal,273.78
102809,1494,396,Books,3,160.43,14-05-2023,India,PayPal,481.29
102810,1085,241,Clothing,4,139.35,30-03-2023,India,NetBanking,557.4
102811,1174,252,Home,3,324.69,24-08-2023,Canada,PayPal,974.07
102812,1289,386,Clothing,1,119.46,12-05-2023,Canada,UPI,119.46
102813,1192,273,Books,4,458.6,17-08-2023,USA,Card,1834.4
102814,1310,238,Home,3,205.99,03-02-2023,India,NetBanking,617.97
102815,1118,321,Home,1,340.3,24-03-2023,USA,UPI,340.3
102816,1217,214,Books,3,365.24,12-05-2023,Canada,Card,1095.72
102817,1426,398,Home,2,343.06,20-12-2023,Australia,NetBanking,686.12
102818,1457,356,Home,1,452.18,23-07-2023,Canada,PayPal,452.18
102819,1413,322,Clothing,2,119.41,14-10-2023,UK,NetBanking,238.82
102820,1113,310,Home,1,47.6,02-12-2023,Canada,NetBanking,47.6
102821,1465,330,Books,1,32.46,12-11-2023,Canada,Card,32.46
102822,1144,282,Electronics,4,439.53,15-09-2023,Australia,Card,1758.12
102823,1025,209,Electronics,2,486.78,19-10-2023,USA,Card,973.56
102824,1135,291,Electronics,2,154.75,05-05-2023,UK,UPI,309.5
102825,1302,228,Books,2,348.29,31-05-2023,UK,PayPal,696.58
102826,1231,234,Electronics,1,9.41,25-12-2023,India,NetBanking,9.41
102827,1368,205,Clothing,2,98.37,04-09-2023,Australia,NetBanking,196.74
102828,1075,339,Books,2,346.19,24-06-2023,Germany,PayPal,692.38
102829,1474,310,Books,4,37.61,23-12-2023,India,NetBanking,150.44
102830,1327,237,Books,3,236.91,29-10-2023,India,Card,710.73
102831,1344,276,Home,3,332.98,21-03-2023,India,NetBanking,998.94
102832,1301,292,Home,2,384.15,17-04-2023,UK,PayPal,768.3
102833,1451,346,Home,2,229.64,27-10-2023,USA,UPI,459.28
102834,1288,266,Sports,2,316.99,01-11-2023,Canada,UPI,633.98
102835,1000,335,Clothing,2,272.09,10-12-2023,UK,PayPal,544.18
102836,1146,207,Books,3,30.89,27-02-2023,Canada,NetBanking,92.67
102837,1286,321,Books,4,372.69,01-04-2023,Canada,NetBanking,1490.76
102838,1463,283,Home,1,90.32,15-05-2023,Germany,UPI,90.32
102839,1141,374,Books,2,20.74,16-12-2023,India,NetBanking,41.48
102840,1052,331,Books,2,228.33,18-06-2023,Germany,UPI,456.66
102841,1303,378,Electronics,3,433.49,30-11-2023,India,PayPal,1300.47
102842,1068,284,Books,2,79.66,02-05-2023,UK,PayPal,159.32
102843,1360,394,Sports,4,11.36,24-08-2023,Canada,NetBanking,45.44
102844,1089,244,Home,4,59.44,17-03-2023,Germany,Card,237.76
102845,1445,335,Clothing,2,185.01,05-11-2023,Australia,Card,370.02
102846,1219,286,Clothing,3,292.19,23-01-2023,UK,UPI,876.57
102847,1449,215,Electronics,2,100.54,29-11-2023,UK,PayPal,201.08
102848,1497,276,Clothing,2,401.97,14-03-2023,Australia,UPI,803.94
102849,1191,394,Clothing,3,377.88,29-03-2023,India,PayPal,1133.64
102850,1453,208,Home,4,349.45,13-04-2023,Canada,UPI,1397.8
102851,1062,259,Home,1,246.3,04-04-2023,India,UPI,246.3
102852,1072,277,Sports,2,185.78,12-11-2023,India,UPI,371.56
102853,1160,276,Electronics,4,190.92,23-09-2023,UK,NetBanking,763.68
102854,1168,270,Clothing,2,254.02,10-09-2023,India,Card,508.04
102855,1088,214,Sports,1,43.27,24-12-2023,USA,PayPal,43.27
102856,1175,270,Electronics,3,342.74,27-02-2023,Australia,UPI,1028.22
102857,1268,301,Clothing,4,179,09-01-2023,Australia,Card,716
102858,1072,368,Clothing,1,116.26,13-01-2023,Canada,UPI,116.26
102859,1244,221,Home,2,142.77,11-05-2023,Australia,UPI,285.54
102860,1076,351,Books,1,94.25,10-08-2023,India,PayPal,94.25
102861,1158,312,Electronics,4,451.28,25-11-2023,India,NetBanking,1805.12
102862,1488,371,Clothing,3,88.67,02-06-2023,Germany,UPI,266.01
102863,1458,200,Electronics,2,442.05,12-03-2023,Canada,PayPal,884.1
102864,1323,209,Sports,3,288.26,11-12-2023,Canada,NetBanking,864.78
102865,1097,309,Sports,3,434.39,20-01-2023,Australia,NetBanking,1303.17
102866,1380,399,Books,1,239.66,22-03-2023,India,Card,239.66
102867,1101,383,Clothing,1,464.18,16-08-2023,USA,Card,464.18
102868,1493,312,Home,4,109.69,12-12-2023,Germany,UPI,438.76
102869,1131,249,Clothing,4,279.57,19-01-2023,USA,Card,1118.28
102870,1101,211,Electronics,3,67.29,14-06-2023,India,PayPal,201.87
102871,1018,288,Sports,4,226.37,17-04-2023,Canada,PayPal,905.48
102872,1453,387,Electronics,3,287.1,14-12-2023,Canada,Card,861.3
102873,1481,353,Books,2,304.81,02-08-2023,USA,PayPal,609.62
102874,1081,311,Sports,3,185.94,27-08-2023,UK,PayPal,557.82
102875,1396,277,Home,4,42.79,27-05-2023,India,UPI,171.16
102876,1488,368,Sports,4,329.39,30-06-2023,Canada,UPI,1317.56
102877,1278,363,Clothing,3,246.77,02-12-2023,Australia,PayPal,740.31
102878,1338,320,Clothing,1,72.76,17-07-2023,UK,Card,72.76
102879,1364,222,Sports,3,468.26,14-10-2023,Canada,PayPal,1404.78
102880,1330,370,Books,3,478.06,22-02-2023,Australia,NetBanking,1434.18
102881,1128,333,Clothing,1,429.02,28-08-2023,Canada,NetBanking,429.02
102882,1343,396,Clothing,2,422.71,17-10-2023,UK,NetBanking,845.42
102883,1309,370,Home,1,53.84,14-10-2023,USA,UPI,53.84
102884,1454,224,Sports,4,496.74,07-07-2023,India,Card,1986.96
102885,1088,217,Clothing,1,203.19,06-01-2023,UK,PayPal,203.19
102886,1212,389,Books,4,85.74,10-10-2023,UK,Card,342.96
102887,1142,340,Electronics,4,406.99,20-09-2023,Canada,Card,1627.96
102888,1064,242,Sports,3,116.74,18-02-2023,Australia,Card,350.22
102889,1075,277,Home,3,265.46,18-12-2023,UK,NetBanking,796.38
102890,1198,227,Clothing,2,68.37,19-07-2023,India,PayPal,136.74
102891,1142,345,Books,4,239.95,01-03-2023,USA,UPI,959.8
102892,1404,258,Sports,3,281.28,02-02-2023,Australia,Card,843.84
102893,1402,387,Books,4,225.73,30-10-2023,USA,Card,902.92
102894,1315,262,Books,2,39.4,01-09-2023,USA,NetBanking,78.8
102895,1092,384,Home,4,245.04,21-06-2023,India,NetBanking,980.16
102896,1472,291,Sports,2,237.13,26-07-2023,Canada,PayPal,474.26
102897,1416,378,Clothing,2,134.5,10-10-2023,Australia,UPI,269
102898,1304,255,Home,2,461.19,22-01-2023,Australia,UPI,922.38
102899,1223,354,Clothing,3,211.81,16-02-2023,India,NetBanking,635.43
102900,1496,359,Electronics,1,432.74,15-12-2023,Australia,PayPal,432.74
102901,1290,310,Books,1,59.28,07-06-2023,UK,Card,59.28
102902,1427,336,Electronics,3,162.84,15-09-2023,Germany,PayPal,488.52
102903,1101,267,Books,4,92.28,23-05-2023,Germany,UPI,369.12
102904,1473,245,Home,3,207.16,16-02-2023,Germany,NetBanking,621.48
102905,1266,266,Clothing,4,60.26,27-01-2023,USA,Card,241.04
102906,1354,353,Clothing,2,223.31,27-01-2023,Australia,Card,446.62
102907,1455,335,Home,3,180.17,25-05-2023,India,UPI,540.51
102908,1109,205,Sports,1,115.54,16-03-2023,Australia,Card,115.54
102909,1461,223,Electronics,4,322.88,06-07-2023,India,PayPal,1291.52
102910,1329,375,Electronics,3,475.7,10-01-2023,Australia,UPI,1427.1
102911,1449,293,Clothing,3,107.52,01-05-2023,USA,UPI,322.56
102912,1429,372,Clothing,4,357.34,16-10-2023,UK,Card,1429.36
102913,1264,212,Clothing,2,372.48,14-06-2023,Germany,UPI,744.96
102914,1002,396,Home,2,251.57,21-09-2023,Germany,NetBanking,503.14
102915,1084,224,Sports,2,449.35,10-06-2023,Australia,PayPal,898.7
102916,1281,347,Electronics,2,483.36,23-11-2023,USA,UPI,966.72
102917,1327,317,Books,4,184.31,24-10-2023,Germany,NetBanking,737.24
102918,1303,281,Home,1,327.26,28-04-2023,Australia,Card,327.26
102919,1449,310,Electronics,3,332.8,07-11-2023,Canada,UPI,998.4
102920,1453,281,Sports,3,204.8,20-09-2023,Australia,NetBanking,614.4
102921,1411,265,Home,2,161.81,25-03-2023,India,Card,323.62
102922,1116,244,Electronics,4,467.2,26-05-2023,Germany,NetBanking,1868.8
102923,1220,313,Home,1,396.04,20-06-2023,Germany,Card,396.04
102924,1153,374,Electronics,1,61.66,30-11-2023,Canada,PayPal,61.66
102925,1152,262,Electronics,3,64.34,05-11-2023,UK,UPI,193.02
102926,1011,275,Sports,2,461.66,14-01-2023,Australia,PayPal,923.32
102927,1132,313,Books,3,45.3,29-05-2023,UK,PayPal,135.9
102928,1481,310,Sports,3,345.77,08-09-2023,Australia,UPI,1037.31
102929,1303,382,Electronics,1,117.25,26-02-2023,Canada,PayPal,117.25
102930,1292,346,Home,4,22.42,13-12-2023,UK,PayPal,89.68
102931,1462,234,Sports,1,34.52,29-10-2023,USA,NetBanking,34.52
102932,1299,252,Books,3,189.89,13-12-2023,Canada,Card,569.67
102933,1227,225,Electronics,2,43.41,13-05-2023,Australia,PayPal,86.82
102934,1270,213,Sports,2,300.34,19-06-2023,India,UPI,600.68
102935,1042,317,Sports,4,325.39,12-04-2023,India,NetBanking,1301.56
102936,1431,244,Sports,4,189.87,16-04-2023,India,Card,759.48
102937,1342,371,Sports,4,372.72,20-06-2023,Australia,PayPal,1490.88
102938,1325,392,Home,3,247.57,08-05-2023,Germany,PayPal,742.71
102939,1301,250,Books,3,217.96,07-09-2023,Canada,UPI,653.88
102940,1497,370,Books,4,206.46,01-02-2023,Canada,PayPal,825.84
102941,1363,318,Electronics,2,218.4,04-08-2023,UK,UPI,436.8
102942,1378,350,Clothing,2,484.1,19-09-2023,Canada,PayPal,968.2
102943,1426,383,Home,2,342.3,26-11-2023,Canada,PayPal,684.6
102944,1492,218,Electronics,3,161.03,01-09-2023,UK,UPI,483.09
102945,1020,281,Electronics,1,368.26,12-10-2023,Canada,Card,368.26
102946,1406,275,Sports,2,168.48,17-10-2023,Canada,NetBanking,336.96
102947,1106,382,Clothing,2,67.23,20-09-2023,USA,UPI,134.46
102948,1335,291,Clothing,2,240.3,03-12-2023,Australia,Card,480.6
102949,1302,387,Home,4,376.76,29-11-2023,UK,Card,1507.04
102950,1116,386,Clothing,3,191.94,10-11-2023,USA,UPI,575.82
102951,1123,232,Electronics,4,435.24,26-03-2023,Germany,NetBanking,1740.96
102952,1398,346,Clothing,4,196.54,25-11-2023,UK,UPI,786.16
102953,1280,227,Clothing,1,178.17,14-02-2023,Australia,PayPal,178.17
102954,1291,322,Books,4,499.13,30-10-2023,Canada,PayPal,1996.52
102955,1202,379,Electronics,1,243.82,29-11-2023,Canada,Card,243.82
102956,1050,325,Clothing,4,403.58,19-07-2023,USA,PayPal,1614.32
102957,1270,376,Clothing,2,403.47,20-07-2023,USA,NetBanking,806.94
102958,1323,236,Sports,3,463.55,25-11-2023,Germany,UPI,1390.65
102959,1276,353,Clothing,4,47.02,17-06-2023,Germany,NetBanking,188.08
102960,1140,298,Clothing,1,139.25,28-08-2023,Australia,Card,139.25
102961,1469,297,Books,3,385.04,13-10-2023,Canada,PayPal,1155.12
102962,1274,326,Electronics,1,283.49,09-07-2023,India,PayPal,283.49
102963,1289,367,Home,2,282.01,12-03-2023,Germany,UPI,564.02
102964,1333,279,Electronics,4,87.28,25-05-2023,Canada,NetBanking,349.12
102965,1380,237,Sports,3,144.17,25-12-2023,Germany,NetBanking,432.51
102966,1451,276,Electronics,2,263.06,28-07-2023,UK,UPI,526.12
102967,1495,325,Clothing,4,142.2,26-12-2023,USA,PayPal,568.8
102968,1372,286,Sports,4,109.09,27-07-2023,Canada,Card,436.36
102969,1051,253,Electronics,1,48.44,10-08-2023,Germany,Card,48.44
102970,1493,349,Sports,1,82.08,14-10-2023,USA,UPI,82.08
102971,1026,215,Home,2,385.59,12-06-2023,India,UPI,771.18
102972,1156,227,Electronics,1,360.8,31-12-2023,Germany,UPI,360.8
102973,1238,362,Clothing,2,27.69,13-03-2023,Canada,NetBanking,55.38
102974,1155,387,Sports,2,105.63,28-08-2023,UK,PayPal,211.26
102975,1290,372,Books,2,282.43,07-05-2023,USA,PayPal,564.86
102976,1135,245,Sports,1,164.7,26-03-2023,USA,UPI,164.7
102977,1143,271,Books,3,412.51,15-01-2023,UK,Card,1237.53
102978,1105,382,Clothing,2,393.57,05-09-2023,Canada,NetBanking,787.14
102979,1419,284,Home,3,446.33,08-11-2023,Australia,UPI,1338.99
102980,1157,225,Books,4,283.65,10-10-2023,India,NetBanking,1134.6
102981,1145,284,Home,1,179.28,02-01-2023,Australia,UPI,179.28
102982,1001,352,Sports,1,305,15-03-2023,UK,NetBanking,305
102983,1432,264,Clothing,3,49.12,05-03-2023,India,Card,147.36
102984,1076,333,Books,4,9.75,18-09-2023,Canada,Card,39
102985,1131,350,Sports,4,13.46,13-12-2023,Germany,Card,53.84
102986,1089,314,Electronics,2,206.73,20-11-2023,Germany,Card,413.46
102987,1344,263,Sports,1,117.9,27-08-2023,Australia,PayPal,117.9
102988,1349,286,Home,4,82.88,03-12-2023,Canada,PayPal,331.52
102989,1458,370,Clothing,4,309.59,07-12-2023,India,NetBanking,1238.36
102990,1262,306,Clothing,2,497.57,06-10-2023,Australia,UPI,995.14
102991,1350,350,Sports,2,92.99,19-12-2023,UK,PayPal,185.98
102992,1107,295,Electronics,3,275.48,20-07-2023,Australia,UPI,826.44
102993,1073,357,Home,1,64.27,20-10-2023,Canada,NetBanking,64.27
102994,1038,276,Sports,4,467.45,13-10-2023,Canada,UPI,1869.8
102995,1396,345,Sports,3,149.42,09-08-2023,Germany,Card,448.26
102996,1158,286,Clothing,1,439.78,11-06-2023,UK,Card,439.78
102997,1070,348,Home,3,145.12,02-07-2023,Germany,PayPal,435.36
102998,1446,256,Electronics,1,404,22-09-2023,India,NetBanking,404
102999,1311,302,Clothing,1,108.64,12-05-2023,India,PayPal,108.64
103000,1240,350,Sports,4,149.93,18-11-2023,USA,PayPal,599.72
103001,1425,290,Clothing,1,100.28,30-04-2023,Canada,PayPal,100.28
103002,1444,244,Clothing,2,135.81,07-08-2023,UK,NetBanking,271.62
103003,1297,371,Books,4,418.26,09-06-2023,UK,Card,1673.04
103004,1439,287,Clothing,2,321.32,27-10-2023,Germany,Card,642.64
103005,1035,314,Clothing,3,205.91,19-04-2023,Australia,PayPal,617.73
103006,1083,246,Home,3,485.9,26-08-2023,Australia,UPI,1457.7
103007,1451,367,Clothing,1,235.11,20-10-2023,Germany,Card,235.11
103008,1373,378,Electronics,1,485.03,08-03-2023,Australia,Card,485.03
103009,1262,369,Sports,2,102.31,12-11-2023,UK,NetBanking,204.62
103010,1309,334,Home,2,452.8,06-07-2023,Germany,Card,905.6
103011,1384,249,Clothing,2,11.84,05-02-2023,Australia,Card,23.68
103012,1171,375,Electronics,3,274.93,18-02-2023,USA,PayPal,824.79
103013,1375,283,Sports,2,214.41,13-09-2023,Canada,PayPal,428.82
103014,1172,290,Home,4,264.92,17-04-2023,USA,NetBanking,1059.68
103015,1361,333,Electronics,4,278.96,08-01-2023,Australia,NetBanking,1115.84
103016,1046,290,Clothing,3,197.57,24-08-2023,India,UPI,592.71
103017,1378,336,Books,2,499.11,27-06-2023,UK,Card,998.22
103018,1140,308,Books,2,488.37,30-08-2023,USA,PayPal,976.74
103019,1374,256,Home,1,481.06,10-02-2023,USA,PayPal,481.06
103020,1405,230,Electronics,4,489.65,23-12-2023,Germany,Card,1958.6
103021,1117,220,Sports,3,397.54,02-09-2023,Germany,NetBanking,1192.62
103022,1276,289,Electronics,2,494.35,23-04-2023,Germany,PayPal,988.7
103023,1213,239,Books,1,446.72,31-12-2023,Australia,NetBanking,446.72
103024,1219,311,Home,3,210.89,13-09-2023,India,PayPal,632.67
103025,1392,244,Clothing,3,393.46,15-06-2023,USA,PayPal,1180.38
103026,1025,276,Electronics,4,456.47,08-12-2023,Canada,UPI,1825.88
103027,1008,376,Books,2,357.74,19-03-2023,Germany,PayPal,715.48
103028,1270,286,Sports,3,214.28,26-07-2023,India,Card,642.84
103029,1009,347,Home,1,37.57,07-11-2023,Australia,Card,37.57
103030,1471,300,Clothing,1,405.8,15-07-2023,India,Card,405.8
103031,1377,316,Electronics,3,476.61,17-11-2023,Germany,NetBanking,1429.83
